视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-17 02:01:03,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-17 02:00:23,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-17 01:21:11,？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-16 19:01:41,！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-16 09:14:40,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-15 23:39:06,哈哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-15 23:38:23,你妹看不见人
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-15 13:04:03,破音了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-14 22:09:53,特地进来听男神唱歌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-14 18:37:51,这个弹幕是真炫
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-14 16:59:43,泡脚很爽
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-14 16:57:58,Funny Loser
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-14 08:28:55,陕北头巾
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-13 22:44:51,哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-13 21:32:54,哦哦哦哦哦哦哦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-13 17:53:33,好甜
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-13 13:55:55,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-12 18:42:02,不如我涵的隐形的翅膀
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-12 13:47:04,这播放量极其恐怖
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-12 00:53:50,好可怕的弹幕····
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-11 17:49:45,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-11 12:06:42,6
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-11 06:59:26,爱就是有我常赖着你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-11 06:21:45,后面是徐子谦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-11 01:49:39,还以为是赵又廷
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-10 13:04:26,爱你爱你爱你爱你爱妳爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-10 13:04:05,爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-10 11:44:22,干嘛啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-10 11:01:59,胰岛素：这把高端局
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-09 23:19:03,逆天
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-09 20:18:51,请珍惜这几秒你还能看到内容
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-09 20:18:01,甜心教主驾到
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-09 16:23:53,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 21:40:35,哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 20:53:17,还给阿宝请来了？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 16:43:38,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 16:43:22,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 11:06:11,甜蜜天后
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-08 11:06:01,王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 22:32:12,啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 22:30:52,参见教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 21:42:42,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 20:31:55,哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 14:27:39,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 05:55:56,王心凌王心凌王心凌王心凌王心凌王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-07 05:54:43,爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-06 19:23:00,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-06 01:07:44,这种类型的男生我一律归为刘畊宏
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-05 19:54:19,好甜啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-05 13:43:41,爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-05 13:42:37,王心凌姐姐！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-05 04:33:16,凌晨四点半了究竟是哪五个人在和我一起看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-05 01:55:20,啊啊啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-04 16:50:59,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-04 06:37:00,王心凌茂名商演6.3
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-04 01:23:39,md
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-03 21:44:33,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-03 20:59:22,6
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-03 11:52:11,不愧是甜妹
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-03 11:26:56,段鹏
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 23:36:18,弹幕疯了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 23:34:40,这个男人叫王少伟
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 11:31:34,hhhhhhhhshehdh深度解读
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 09:23:02,﹌**
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 09:21:57,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 07:34:37,哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-02 01:59:44,就喜欢高潮时这个舞蹈动作 
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 23:08:18,1
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 22:20:20,不初稿已经跨入举报电话你不好好艰苦艰苦艰苦艰苦就看见xjvmfk
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 21:08:00,打打卡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 20:50:31,抖音的爱你光点赞就有1600万，播放量按亿计算恐怖
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 20:16:39,小学的时候就喜欢
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 20:14:38,啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 20:11:30,啊啊啊啊啊啊啊啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:40:39,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:40:32,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:40:20,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:40:08,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:40:03,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 15:39:46,蔡俊杰蔡俊杰蔡俊杰蔡俊杰蔡俊杰
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-06-01 05:32:55,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 23:06:02,还有人一起看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 21:59:39,不能开弹幕兄弟们，太激烈了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 19:00:06,突然大火王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 17:50:34,能让我多看一点
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 13:40:55,全开麦很好听
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 12:44:47,咋搞的咋搞的
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-31 01:09:55,这弹幕！！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 22:26:03,凤凰传奇之前世今生
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 22:23:44,这是少伟最红的歌，没有之一
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 21:54:34,甜得我血糖飙升镇站之宝镇站之宝
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 21:53:49,猛男必看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 20:16:23,耳朵怀孕了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 20:16:01,哈哈哈哈求野生字幕菌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 16:04:17,随时有人系列
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 15:16:54,？？？？？？？？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 11:13:04,台北曾毅
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 11:12:55,曾毅
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 10:41:16,排面排面
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-30 00:15:57,来了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-29 20:13:40,☆*: .｡. o(≧▽≦)o .｡.:*☆
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-29 19:12:04,6
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-29 19:09:28,初听是娃娃，再听带娃娃
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 21:52:41,哼哼~~
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 21:51:25,吔~~~~~~~~~~~~~~~~
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 18:27:44,弹幕覆盖
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 15:06:00,什么鬼
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 12:47:04,那么多年了，甜心教主这名头还是没人能接下来，连个平替都没有[笑哭]​那么多年了，甜心教主这名头还是没人能接下来，连个平替都没有[笑哭]​
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-28 10:56:15,王新凌！！！！！！！！！！！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-27 20:08:17,辛迪贝贝！！！！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-27 20:04:40,啊啊啊啊啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-27 18:43:27,牛逼！！！！！！！！！！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-27 06:09:35,抄袭日本
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 21:40:57,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 19:16:34,看不到了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 19:16:07,看不到了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 19:15:55,看不到了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 11:10:50,牛波一
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 09:30:20,看不见了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 09:28:21,洪世贤
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-26 03:50:45,这弹幕真牛
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-25 04:14:01,后面的大哥也是原唱好吗，不信去看mv
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 19:47:53,？？？？？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 19:47:46,、、、、
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 13:45:23,永远都有人看系列
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 09:08:54,真的超级爱甜妹
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 01:37:30,这弹幕有点意思
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 01:11:48,离谱弹幕
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-24 01:06:25,爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-23 22:48:07,一周年打卡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-23 20:23:21,你的世界是一座城堡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-23 19:59:14,6666
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-23 15:37:35,惊呆了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-23 15:22:13,哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-22 20:10:35,甜蜜天后
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-22 20:10:24,请珍惜这几秒你还能看到内容
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-22 19:24:04,呼叫黑丝。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-22 00:39:42,520
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-21 23:45:28,爱你！丸心妮
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-21 21:31:53,看不到舞台啊，哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-21 14:49:54,好
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-21 01:23:35,我混入其中
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-21 01:22:58,心凌出厂甜死我了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 23:29:36,好
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 23:25:38,11111111
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 23:14:05,520 一周年打卡 王心凌 爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 23:07:34,我都听了几千遍了，不差这20遍
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 22:51:51,王心凌《爱你》浪3初舞台一周年快乐5.20
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 22:48:10,我来晚啦，差点错过了5.20
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 22:11:35,还有飞天小女警z中文op
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 21:30:58,我擦，这是什么鬼
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 16:09:24,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 03:28:07,一年了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 01:53:59,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 00:16:45,一周年了 我一直都在
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 00:14:17,一周年打卡  虽然看不到我弹幕 但还是想留个脚印
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 00:08:13,今天2023年520打卡了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-20 00:00:57,1周年快乐
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 23:59:46,爱你周年啦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 23:56:36,5566
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 23:45:27,2023/5/19
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 23:18:55,哇啊哇
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 23:18:12,这字幕是真的离谱........................................................
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 22:59:24,爱你呀！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 22:56:38,爱你爱你爱你么么哒
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 22:23:00,这男的
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 22:17:41,今晚来不了，明晚我来[调皮]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 22:17:11,哈哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 21:59:27,姐姐我来啦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 21:46:15,凌晨二十一点四十五分，爱你不止1661.5万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 21:39:26,提前先来打个卡，明天520中午12点左右我再来，大家等着我，不见不散
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 21:21:39,赵又廷？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 20:48:38,2023心凌老婆愛妳
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 16:36:10,这弹幕就离谱
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-19 12:50:23,王心凌《爱你》浪3初舞台一周年还有1天5.19-5.20
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 22:04:38,舔到心里
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 21:53:03,别太荒缪
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 20:23:56,牛
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 20:05:07,666
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 19:54:27,王心凌=凌花233
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 19:53:19,王心凌=凌花，王绍伟=曾毅
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 16:23:00,让我能真的看见!
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 12:14:27,这个男的叉出去，别叫了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 03:03:49,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 01:47:14,寒寒寒
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 01:46:26,寒。。。。。。。爱心
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 00:37:08,还是马保国老师唱的好听
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-18 00:10:08,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 23:25:38,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 22:47:19,甜妹啊啊啊啊啊啊啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 22:47:04,啊啊啊啊啊爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 21:10:58,王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 19:45:49,好嫩
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 18:14:35,cyndibaby
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 17:49:58,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 15:22:11,浪3初舞台一周年还有3天5.17-5.20
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 13:38:36,青春洋溢幸福快乐
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-17 12:59:22,？？？？？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 23:55:13,每日一甜
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 22:58:33,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 21:17:06,果然我的审美没错。这么多年后还有这么多人喜欢
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 21:16:22,b站排行榜第一
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 21:01:28,回来拉
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 20:48:19,爱你！超级爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 19:49:01,猛男必备歌曲
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-05-16 18:01:58,28个人，，哈哈哈
